flow,src,src_port,dst,dst_port,feduration,total_fpackets,total_bpackets,total_fpktl,total_bpktl,min_fpktl,min_bpktl,max_fpktl,max_bpktl,mean_fpktl,mean_bpktl,std_fpktl,std_bpktl,total_fiat,total_biat,min_fiat,min_biat,max_fiat,max_biat,mean_fiat,mean_biat,std_fiat,std_biat,fpsh_cnt,bpsh_cnt,furg_cnt,burg_cnt,total_fhlen,total_bhlen,fPktsPerSecond,bPktsPerSecond,flowPktsPerSecond,flowBytesPerSecond,min_flowpktl,max_flowpktl,mean_flowpktl,std_flowpktl,min_flowiat,max_flowiat,mean_flowiat,std_flowiat,flow_fin,flow_syn,flow_rst,flow_psh,flow_ack,flow_urg,flow_cwr,flow_ece,downUpRatio,avgPacketSize,fAvgSegmentSize,fAvgBytesPerBulk,fAvgPacketsPerBulk,fAvgBulkRate,bAvgSegmentSize,bAvgBytesPerBulk,bAvgPacketsPerBulk,bAvgBulkRate,label
192.168.0.11:49219<->239.255.255.250:49219,192.168.0.11,49219,239.255.255.250,1900,3.002071857,4,0,864,0,216,0,216,0,216,0,0,0,3.002072,0,1.000055,0,1.001225,1.001225,1.000690667,0,0.000591546,0,0,0,0,0,0,0,1.332413144,0,1.332413144,287.801239,216,216,216,0,1.000055,1.001225,1.000690667,0.000591546,0,0,0,0,0,0,0,0,1,216,174,0,0,0,0,0,0,0,EMAIL
192.168.0.11:51752<->49.44.154.56:443,192.168.0.11,51752,49.44.154.56,443,3.226964951,62,102,5018,140120,54,60,776,1490,80.93548387,1373.72549,119.093691,375.10007,3.226965,3.205225,0.000035,0,2.656754,2.656754,0.052901066,0.031734901,0.339865015,0.276886107,3,43,0,0,0,0,19.21309991,31.60864823,50.82174814,44976.62733,54,1490,884.9878049,698.4780913,0,2.656754,0.019797331,0.208363822,2,2,1,46,163,0,0,0,0.035812161,884.9878049,22.87096774,282.8327273,17.74193548,0.341191067,1319.607843,0,35.2745098,0.678355958,EMAIL
192.168.0.11:51753<->49.44.154.56:443,192.168.0.11,51753,49.44.154.56,443,3.157951832,10,13,1951,5930,54,60,757,1490,195.1,456.1538462,275.0993558,600.5695694,3.157952,2.932663,0.000422,0,2.756748,2.756748,0.350883556,0.244388583,0.904934464,0.819137562,3,5,0,0,0,0,3.166609414,4.116592238,7.283201652,2495.604879,54,1490,342.6521739,495.1819325,0,2.756748,0.143543273,0.585716834,2,2,1,8,22,0,0,0,0.329005059,342.6521739,139.9,696.7857143,2.8,0.370114943,401.2307692,0,5.307692308,0.701591512,EMAIL
192.168.0.11:60173<->202.88.149.25:53,192.168.0.11,60173,202.88.149.25,53,0.22516489,1,1,84,382,84,382,84,382,84,382,0,0,0,0,1611492939,0,1611492939,1611492939,0,0,0,0,0,0,0,0,0,0,4.441189743,4.441189743,8.882379486,2069.59442,84,382,233,210.7178208,0.225165,0.225165,0.225165,0,0,0,0,0,0,0,0,0,0.219895288,233,42,84,1,1,340,0,1,1,EMAIL
192.168.0.11:60173<->202.88.131.91:53,192.168.0.11,60173,202.88.131.91,53,0.194373846,1,1,84,546,84,546,84,546,84,546,0,0,0,0,1611492939,0,1611492939,1611492939,0,0,0,0,0,0,0,0,0,0,5.144725078,5.144725078,10.28945016,3241.176799,84,546,315,326.6833329,0.194374,0.194374,0.194374,0,0,0,0,0,0,0,0,0,0.153846154,315,42,84,1,1,504,0,1,1,EMAIL
192.168.0.11:51754<->108.174.11.37:443,192.168.0.11,51754,108.174.11.37,443,3.19933319,14,15,3668,5462,54,60,1490,1490,262,364.1333333,416.7471102,551.0522229,3.199333,2.920818,0,0,1.863589,1.863589,0.246102538,0.208629857,0.503313567,0.539398146,5,6,0,0,0,0,4.375911844,4.688476976,9.06438882,2853.719653,54,1490,314.8275862,484.9363779,0,1.75475,0.114261893,0.336630018,2,2,0,11,28,0,0,0,0.671548883,314.8275862,207.1428571,1656.516129,2.214285714,0.505624297,309.3333333,0,3,0.68503937,EMAIL
192.168.0.11:51755<->108.174.11.37:443,192.168.0.11,51755,108.174.11.37,443,3.162371159,9,10,1108,4990,54,60,571,1490,123.1111111,499,170.6952287,639.8062207,3.162371,2.880088,0.000839,0,2.032893,2.032893,0.395296375,0.320009778,0.676028236,0.755586503,2,5,0,0,0,0,2.845965748,3.162184164,6.008149912,1928.299903,54,1490,320.9473684,504.7850449,0,2.032893,0.175687278,0.478409948,2,2,0,7,18,0,0,0,0.222044088,320.9473684,67.77777778,767.0769231,1.444444444,0.481481481,443.8,0,2.3,0.766666667,EMAIL
192.168.0.11:51756<->52.74.162.2:443,192.168.0.11,51756,52.74.162.2,443,6.421211004,39,41,20430,14021,54,60,1490,1354,523.8461538,341.9756098,595.7511198,393.6533048,6.317207,6.330835,0,0,1.545453,1.545453,0.166242289,0.158270875,0.291449985,0.320810832,12,24,0,0,0,0,6.073620689,6.385088416,12.4587091,5365.187342,54,1490,430.6375,507.4954447,0,1.543449,0.081281152,0.216683922,2,2,1,36,79,0,0,0,1.457100064,430.6375,469.5384615,10483.81579,1.948717949,0.487179487,287.8780488,0,2.756097561,0.68902439,EMAIL
192.168.0.1:None<->224.0.0.1:None,192.168.0.1,0,224.0.0.1,0,0.001119852,2,0,96,0,46,0,50,0,48,0,2.828427125,0,0.00112,0,0.00112,0,0.00112,0.00112,0.00112,0,0,0,0,0,0,0,0,0,1785.950286,0,1785.950286,85725.61374,46,50,48,2.828427125,0.00112,0.00112,0.00112,0,0,0,0,0,0,0,0,0,1,48,0,0,0,0,0,0,0,0,EMAIL
192.168.0.11:None<->224.0.0.252:None,192.168.0.11,0,224.0.0.252,0,1,1,0,46,0,46,0,46,0,46,0,0,0,0,0,1611492941,0,1611492941,1611492941,0,0,0,0,0,0,0,0,0,0,1,1,1,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,EMAIL
192.168.0.11:None<->224.0.0.251:None,192.168.0.11,0,224.0.0.251,0,1,1,0,46,0,46,0,46,0,46,0,0,0,0,0,1611492941,0,1611492941,1611492941,0,0,0,0,0,0,0,0,0,0,1,1,1,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,EMAIL
192.168.0.17:5353<->224.0.0.251:5353,192.168.0.17,5353,224.0.0.251,5353,1.902295828,2,0,206,0,103,0,103,0,103,0,0,0,1.902296,0,1.902296,0,1.902296,1.902296,1.902296,0,0,0,0,0,0,0,0,0,1.051361187,0,1.051361187,108.2902023,103,103,103,0,1.902296,1.902296,1.902296,0,0,0,0,0,0,0,0,0,1,103,61,0,0,0,0,0,0,0,EMAIL
192.168.0.11:51757<->52.77.152.198:443,192.168.0.11,51757,52.77.152.198,443,4.424227953,21,30,7749,21265,54,60,1311,1490,369,708.8333333,512.7839701,565.6794562,4.326137,4.299305,0.000089,0,1.217227,1.217227,0.21630685,0.148251897,0.324980013,0.304426712,7,14,0,0,0,0,4.746590868,6.780844097,11.52743497,6557.980355,54,1490,568.9019608,565.0726061,0,1.217227,0.08848456,0.223945448,2,2,1,21,50,0,0,0,0.364401599,568.9019608,314.4285714,4068.225,1.904761905,0.519480519,654.4333333,0,2.366666667,0.645454545,EMAIL
192.168.0.11:51758<->152.199.43.21:443,192.168.0.11,51758,152.199.43.21,443,9.841630936,20,20,6448,7865,54,60,994,1490,322.4,393.25,324.5519016,514.8980354,9.841631,9.789435,0.00013,0,7.032835,7.032835,0.517980579,0.515233421,1.650106008,1.669173534,11,12,0,0,0,0,2.0321835,2.0321835,4.064367,1454.332122,54,1490,357.825,426.3386692,0,7.032835,0.252349513,1.165391877,2,2,0,23,39,0,0,0,0.819834711,357.825,267.8,2046.984127,3.15,0.468401487,338.65,0,4.25,0.63197026,EMAIL
192.168.0.11:51759<->106.10.218.43:443,192.168.0.11,51759,106.10.218.43,443,9.980772018,20,25,3072,4148,54,60,638,1162,153.6,165.92,168.6383237,222.1588996,9.980772,9.899252,0.000412,0,6.052925,6.052925,0.525303789,0.412468833,1.411358632,1.319807699,10,19,0,0,0,0,2.003853005,2.504816256,4.508669261,723.3909348,54,1162,160.4444444,198.0894605,0,6.052925,0.226835727,0.950234415,2,2,0,29,44,0,0,0,0.740597878,160.4444444,99,1307.234043,2.35,0.494158879,111.44,0,3.16,0.664485981,EMAIL
192.168.0.11:51760<->152.199.40.143:443,192.168.0.11,51760,152.199.40.143,443,9.787791968,14,13,3631,5808,54,60,1490,1490,259.3571429,446.7692308,413.2206725,550.5361256,9.787792,9.659398,0,0,9.231577,9.231577,0.752907077,0.804949833,2.548077538,2.685500611,6,6,0,0,0,0,1.430353245,1.328185156,2.758538401,964.3645912,54,1490,349.5925926,484.1171393,0,9.231577,0.376453538,1.806467955,2,2,0,12,26,0,0,0,0.625172176,349.5925926,204.5,1303.435897,2.785714286,0.476039783,391.8461538,0,3.769230769,0.644109056,EMAIL
192.168.0.11:51761<->52.77.152.198:443,192.168.0.11,51761,52.77.152.198,443,9.674228191,13,18,3686,10928,54,60,1171,1354,283.5384615,607.1111111,433.0072392,529.6874649,9.464227,9.583601,0.000175,0,4.334653,4.334653,0.788685583,0.563741235,1.418311162,1.289977573,4,8,0,0,0,0,1.343776448,1.860613544,3.204389992,1510.611463,54,1354,471.4193548,510.2262096,0,4.334653,0.322474267,0.955106046,2,2,1,12,30,0,0,0,0.337298682,471.4193548,228.6153846,2178.090909,1.692307692,0.50443787,552.8888889,0,2.388888889,0.71207265,EMAIL
192.168.0.11:51762<->54.255.87.6:443,192.168.0.11,51762,54.255.87.6,443,9.670768976,12,10,1953,1610,54,60,576,487,162.75,161,179.9647061,162.7417859,9.670769,9.582564,0.000433,0,8.627095,8.627095,0.879160818,1.064729333,2.571835222,2.93017178,6,4,0,0,0,0,1.240852721,1.034043934,2.274896656,368.4298538,54,576,161.9545455,168.2742878,0,8.627095,0.46051281,1.872635813,2,2,0,10,21,0,0,0,1.213043478,161.9545455,107.75,1065.272727,1.833333333,0.537777778,105.8,0,2.1,0.616,EMAIL
192.168.0.11:51763<->69.174.120.14:443,192.168.0.11,51763,69.174.120.14,443,5.950423956,9,8,1893,1283,54,60,852,531,210.3333333,160.375,293.8273302,170.7202704,5.86727,5.847226,0.000198,0,4.994879,4.994879,0.73340875,0.835318,1.732759956,1.84956487,3,4,0,0,0,0,1.512497272,1.344442019,2.856939291,533.7434817,54,852,186.8235294,237.863468,0,4.994381,0.3719015,1.241175957,2,2,1,7,16,0,0,0,1.475448168,186.8235294,155,946.5,2,0.607142857,105.375,0,2,0.607142857,EMAIL
192.168.0.11:60178<->172.217.167.10:443,192.168.0.11,60178,172.217.167.10,443,0.275279046,6,8,2643,4214,75,67,1392,1392,440.5,526.75,513.1603063,573.5796744,0.275279,0.23053,0.001201,0,0.160272,0.160272,0.0550558,0.032932857,0.0669846,0.037859632,0,0,0,0,0,0,21.79606507,29.0614201,50.85748517,24909.2697,67,1392,489.7857143,529.5228881,0,0.116466,0.021175308,0.031477672,0,0,0,0,0,0,0,0,0.627195064,489.7857143,398.5,1441.636364,1.833333333,0.388888889,484.75,0,3.5,0.742424242,EMAIL
192.168.0.11:60179<->216.58.200.161:443,192.168.0.11,60179,216.58.200.161,443,0.612929821,10,13,2643,15322,75,84,1392,1392,264.3,1178.615385,421.9773691,460.9483952,0.61293,0.539587,0.000195,0,0.401375,0.401375,0.068103333,0.044965583,0.134155326,0.12293097,0,0,0,0,0,0,16.31508153,21.20960599,37.52468751,29310.04396,75,1392,781.0869565,635.2282276,0,0.401375,0.027860455,0.086920481,0,0,0,0,0,0,0,0,0.172497063,781.0869565,222.3,978.8888889,2.7,0.440425532,1136.615385,0,4,0.65248227,EMAIL
192.168.0.11:58202<->202.88.149.25:53,192.168.0.11,58202,202.88.149.25,53,0.025712967,1,1,75,346,75,346,75,346,75,346,0,0,0,0,1611492943,0,1611492943,1611492943,0,0,0,0,0,0,0,0,0,0,38.89088334,38.89088334,77.78176669,16373.06189,75,346,210.5,191.6259377,0.025713,0.025713,0.025713,0,0,0,0,0,0,0,0,0,0.216763006,210.5,33,75,1,0.666666667,304,0,1,0.666666667,EMAIL
192.168.0.11:58203<->216.58.196.99:443,192.168.0.11,58203,216.58.196.99,443,0.23841405,4,12,2591,13156,77,67,1392,1392,647.75,1096.333333,546.1119391,543.9492512,0.238414,0.187131,0.000775,0,0.176207,0.176207,0.079471333,0.017011909,0.089096351,0.034089215,0,0,0,0,0,0,16.77753471,50.33260414,67.11013885,66048.95978,67,1392,984.1875,562.9141105,0,0.107779,0.015894267,0.030015113,0,0,0,0,0,0,0,0,0.19694436,984.1875,605.75,1727.333333,1.5,0.24742268,1054.333333,0,5.583333333,0.920962199,EMAIL
192.168.0.11:51764<->52.74.13.196:443,192.168.0.11,51764,52.74.13.196,443,2.385754109,13,13,5023,5361,54,60,1490,1354,386.3846154,412.3846154,529.9692662,491.0912234,2.304961,2.30883,0,0,1.590099,1.590099,0.192080083,0.1924025,0.445784853,0.45024344,4,5,0,0,0,0,5.449010839,5.449010839,10.89802168,4352.502197,54,1490,399.3846154,500.7534385,0,1.585708,0.09543016,0.315602152,2,2,1,9,25,0,0,0,0.936952061,399.3846154,331.4615385,2040.59375,2.461538462,0.592592593,358.0769231,0,2.307692308,0.555555556,EMAIL
192.168.0.11:58204<->172.217.161.3:443,192.168.0.11,58204,172.217.161.3,443,0.538902998,16,25,3036,31479,75,84,1392,1392,189.75,1259.16,340.32269,370.6581624,0.538903,0.466368,0.000106,0.000461,0.306061,0.306061,0.035926867,0.019432,0.085082184,0.068930133,0,0,0,0,0,0,29.68994431,46.39053799,76.0804823,64046.77674,75,1392,841.8292683,636.239613,0.000068,0.306061,0.013472575,0.051235218,0,0,0,0,0,0,0,0,0.096445249,841.8292683,147.75,453.9813084,6.6875,0.38672426,1217.16,0,11.12,0.643046544,EMAIL
192.168.0.11:51765<->34.96.105.8:443,192.168.0.11,51765,34.96.105.8,443,8.859171152,15,17,2629,2294,54,60,636,634,175.2666667,134.9411765,187.0349343,147.6645144,8.859171,8.841861,0.00031,0,5.195815,5.195815,0.632797929,0.552616313,1.524979696,1.434965688,10,6,0,0,0,0,1.693160652,1.918915405,3.612076057,555.6953258,54,636,153.84375,165.7421451,0,5.172925,0.28577971,1.0478115,2,2,0,16,31,0,0,0,1.14603313,153.84375,120.4666667,961.8292683,2.733333333,0.526907631,80.23529412,0,3.117647059,0.600992204,EMAIL
192.168.0.11:51766<->185.84.60.25:443,192.168.0.11,51766,185.84.60.25,443,9.060352087,14,11,2453,2320,54,60,609,536,175.2142857,210.9090909,190.9321984,211.9124605,9.060352,8.837904,0.000335,0.000634,4.708511,4.708511,0.696950154,0.8837904,1.410736995,1.611515134,7,6,0,0,0,0,1.545193814,1.214080854,2.759274668,526.8007197,54,609,190.92,196.9384252,0.000049,4.41098,0.377514667,1.023529809,2,2,0,13,24,0,0,0,1.057327586,190.92,120.3571429,1807.473684,1.357142857,0.640161725,156.1818182,0,1.454545455,0.686106346,EMAIL
192.168.0.11:None<->239.255.255.250:None,192.168.0.11,0,239.255.255.250,0,1,1,0,46,0,46,0,46,0,46,0,0,0,0,0,1611492943,0,1611492943,1611492943,0,0,0,0,0,0,0,0,0,0,1,1,1,46,46,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,EMAIL
192.168.0.11:51767<->106.10.236.37:443,192.168.0.11,51767,106.10.236.37,443,8.546661853,23,26,4563,19526,54,60,1490,1490,198.3913043,751,332.2112881,607.2046113,8.546662,8.407027,0,0,3.387684,3.387684,0.388484636,0.33628108,0.882665033,0.876471269,7,17,0,0,0,0,2.69110916,3.042123398,5.733232558,2818.527328,54,1490,491.6122449,565.9116839,0,3.387684,0.178055458,0.620790148,2,2,0,24,48,0,0,0,0.233688415,491.6122449,143.8695652,2186.4375,2.086956522,0.482362592,696.6923077,0,2.884615385,0.666727141,EMAIL
192.168.0.11:51768<->69.174.120.20:443,192.168.0.11,51768,69.174.120.20,443,8.308094978,9,7,1893,1223,54,60,852,531,210.3333333,174.7142857,293.8273302,179.1198056,8.308095,5.193521,0.000115,0,4.99905,4.99905,1.038511875,0.865586833,1.905399163,2.025061926,3,4,0,0,0,0,1.083280827,0.842551754,1.925832582,375.0558953,54,852,194.75,243.3344749,0,4.998165,0.553873,1.449852516,2,2,1,7,15,0,0,0,1.547833197,194.75,155,946.5,2,0.62745098,119.5714286,0,2,0.62745098,EMAIL
192.168.0.11:51769<->180.222.102.158:443,192.168.0.11,51769,180.222.102.158,443,8.310312032,39,44,27076,9502,54,60,1490,1490,694.2564103,215.9545455,640.1960521,338.546823,8.310312,8.127441,0,0,3.84309,3.84309,0.218692421,0.189010256,0.628825961,0.635163155,15,34,0,0,0,0,4.692964578,5.294626704,9.987591282,4401.519445,54,1490,440.6987952,554.7196993,0,3.84309,0.101345268,0.438813497,0,2,0,49,82,0,0,0,2.849505367,440.6987952,639.9487179,12571,2.153846154,0.521193093,161.6818182,0,3.204545455,0.775443944,EMAIL
192.168.0.11:51770<->119.161.10.11:443,192.168.0.11,51770,119.161.10.11,443,7.77543807,52,63,24706,56236,54,60,1490,1490,475.1153846,892.6349206,585.5132709,669.9118455,7.775438,7.687334,0,0,4.973636,4.973636,0.152459569,0.123989258,0.706288501,0.685666321,19,14,0,0,0,0,6.687726085,8.102437372,14.79016346,10409.96009,54,1490,703.8434783,664.0816848,0,4.973636,0.068205596,0.474775797,2,2,0,33,114,0,0,0,0.439327121,703.8434783,420.8846154,4052.719243,6.096153846,0.535976829,838.5079365,0,7.396825397,0.650332508,EMAIL
192.168.0.11:51771<->119.161.10.11:443,192.168.0.11,51771,119.161.10.11,443,0.291007042,5,7,876,5357,54,60,648,1490,175.2,765.2857143,264.3543077,686.2678569,0.286738,0.121288,0.000485,0.000638,0.169822,0.169822,0.0716845,0.020214667,0.079927597,0.046317762,1,2,0,0,0,0,17.1817148,24.05440072,41.23611552,21418.72567,54,1490,519.4166667,612.0680976,0.000061,0.169719,0.026455182,0.056153638,1,2,1,3,11,0,0,0,0.163524361,519.4166667,118.8,547.5,1.6,0.492307692,710.1428571,0,3.142857143,0.967032967,EMAIL
192.168.0.11:51772<->152.195.38.41:443,192.168.0.11,51772,152.195.38.41,443,5.819107055,11,12,2593,6840,54,60,763,1490,235.7272727,570,295.0278261,583.5212857,5.819107,5.770245,0.00057,0,5.458058,5.458058,0.5819107,0.524567727,1.71361584,1.661444007,4,6,0,0,0,0,1.890324391,2.062172063,3.952496454,1621.039089,54,1490,410.1304348,488.8373316,0,5.458058,0.264504864,1.160346117,2,2,0,10,22,0,0,0,0.379093567,410.1304348,180.6363636,1018.678571,2.545454545,0.446911867,515,0,3.916666667,0.687659033,EMAIL
192.168.0.11:51773<->106.10.218.155:443,192.168.0.11,51773,106.10.218.155,443,5.795172214,16,16,5930,6171,54,60,1490,1354,370.625,385.6875,514.6036501,502.6953642,5.795172,5.694551,0,0,5.305362,5.305362,0.3863448,0.379636733,1.36208858,1.385243182,6,7,0,0,0,0,2.760918815,2.760918815,5.521837629,2088.117411,54,1490,378.15625,500.471011,0,5.182399,0.186941032,0.928329671,2,2,0,13,31,0,0,0,0.960946362,378.15625,315.875,1090.574713,5.4375,0.520958084,331.4375,0,5.625,0.538922156,EMAIL
192.168.0.11:51774<->104.123.216.96:443,192.168.0.11,51774,104.123.216.96,443,5.594865083,8,9,1973,1714,54,60,883,665,246.625,190.4444444,334.0979059,212.6911559,5.587721,5.566175,0.000386,0.000445,5.500651,5.500651,0.798245857,0.695771875,2.073593187,1.947984813,3,4,0,0,0,0,1.429882559,1.608617878,3.038500437,658.9971242,54,883,216.8823529,268.865413,0.00006,5.500651,0.349679063,1.373620769,2,2,1,7,16,0,0,0,1.151108518,216.8823529,191.125,657.6666667,3,0.504950495,135.1111111,0,3.444444444,0.579757976,EMAIL
192.168.0.11:52456<->202.88.149.25:53,192.168.0.11,52456,202.88.149.25,53,0.035551071,1,1,90,548,90,548,90,548,90,548,0,0,0,0,1611492947,0,1611492947,1611492947,0,0,0,0,0,0,0,0,0,0,28.1285478,28.1285478,56.2570956,17946.0135,90,548,319,323.8549058,0.035551,0.035551,0.035551,0,0,0,0,0,0,0,0,0,0.164233577,319,48,90,1,0.666666667,506,0,1,0.666666667,EMAIL
192.168.0.11:52456<->202.88.131.91:53,192.168.0.11,52456,202.88.131.91,53,0.06395793,1,1,90,548,90,548,90,548,90,548,0,0,0,0,1611492947,0,1611492947,1611492947,0,0,0,0,0,0,0,0,0,0,15.63527775,15.63527775,31.2705555,9975.307206,90,548,319,323.8549058,0.063958,0.063958,0.063958,0,0,0,0,0,0,0,0,0,0.164233577,319,48,90,1,0.666666667,506,0,1,0.666666667,EMAIL
192.168.0.11:51775<->13.250.192.86:443,192.168.0.11,51775,13.250.192.86,443,4.785664797,8,8,1182,4626,54,60,712,1490,147.75,578.25,229.6567314,605.3128471,4.785665,4.700229,0.000872,0,4.236929,4.236929,0.683666429,0.671461286,1.568297525,1.6654764,2,3,0,0,0,0,1.671659078,1.671659078,3.343318155,1213.62449,54,1490,363,494.9977778,0,4.236929,0.319044333,1.085614509,2,2,0,5,15,0,0,0,0.255512322,363,92.25,727.3846154,1.625,0.590909091,522.75,0,1.875,0.681818182,EMAIL
192.168.0.11:51776<->52.74.162.2:443,192.168.0.11,51776,52.74.162.2,443,4.764908075,14,14,5012,2845,54,60,1490,713,358,203.2142857,516.9143658,237.4149819,4.557502,4.675229,0,0,2.804503,2.804503,0.350577077,0.359633,0.81157827,0.867210813,4,8,0,0,0,0,2.938146923,2.938146923,5.876293846,1648.930027,54,1490,280.6071429,402.4955799,0,2.804503,0.176478074,0.578277991,2,2,1,12,27,0,0,0,1.76168717,280.6071429,303.1428571,2419.586207,2.071428571,0.597938144,148.3571429,0,2,0.577319588,EMAIL
192.168.0.11:51777<->106.10.236.141:443,192.168.0.11,51777,106.10.236.141,443,4.679672956,15,17,3827,7997,54,60,1490,1490,255.1333333,470.4117647,410.5746612,602.0200431,4.679673,4.572237,0,0,4.161071,4.161071,0.334262357,0.285764813,1.103030205,1.056994848,5,9,0,0,0,0,3.205352199,3.632732492,6.838084691,2526.672293,54,1490,369.5,524.5016683,0,4.047219,0.150957194,0.724591852,2,2,0,14,31,0,0,0,0.478554458,369.5,200.3333333,989.7413793,3.866666667,0.465162907,415.7058824,0,4.823529412,0.580274215,EMAIL
192.168.0.11:51778<->49.44.154.56:443,192.168.0.11,51778,49.44.154.56,443,3.208011866,38,76,3491,101583,54,60,785,1490,91.86842105,1336.618421,152.9766227,427.5621426,3.208012,3.175168,0.000305,0,2.82062,2.82062,0.086703027,0.042335573,0.462401135,0.341358063,3,37,0,0,0,0,11.84534272,23.69068544,35.53602816,32753.6195,54,1490,921.7017544,690.1846865,0,2.82062,0.028389487,0.265289425,2,2,1,40,113,0,0,0,0.034365986,921.7017544,37.55263158,283.457265,12.31578947,0.295019962,1282.460526,0,30.15789474,0.722420677,EMAIL
192.168.0.11:51779<->49.44.154.56:443,192.168.0.11,51779,49.44.154.56,443,3.205822944,10,12,1951,6534,54,60,757,1490,195.1,544.5,275.0993558,630.9343,3.205823,3.173942,0.000731,0,2.921984,2.921984,0.356202556,0.288540182,0.963113439,0.926984702,3,5,0,0,0,0,3.11932386,3.743188632,6.862512492,2646.746295,54,1490,385.6818182,522.1689552,0,2.921984,0.152658238,0.635246597,2,2,1,8,21,0,0,0,0.29859198,385.6818182,139.9,650.3333333,3,0.425806452,489.5,0,4.833333333,0.686021505,EMAIL
192.168.0.11:51780<->108.174.11.85:443,192.168.0.11,51780,108.174.11.85,443,3.49642706,14,13,3661,5343,54,60,1490,1490,261.5,411,416.0931386,580.0423835,3.496427,3.175026,0,0,2.075039,2.075039,0.268955923,0.2645855,0.563118559,0.610712943,5,6,0,0,0,0,4.004087533,3.71808128,7.722168813,2575.200296,54,1490,333.4814815,497.6399201,0,1.813081,0.134477962,0.36429566,2,2,0,11,26,0,0,0,0.685195583,333.4814815,206.6428571,1553.151515,2.357142857,0.563211125,356.0769231,0,2.538461538,0.606535058,EMAIL
192.168.0.11:51781<->108.174.11.85:443,192.168.0.11,51781,108.174.11.85,443,3.315135002,9,10,1108,4990,54,60,571,1490,123.1111111,499,170.6952287,639.8062207,3.315135,2.926948,0.001237,0,1.723876,1.723876,0.414391875,0.325216444,0.563773716,0.699338367,2,5,0,0,0,0,2.714821567,3.016468407,5.731289974,1839.442435,54,1490,320.9473684,504.7850449,0,1.723876,0.184174167,0.418918353,2,2,0,7,18,0,0,0,0.222044088,320.9473684,67.77777778,767.0769231,1.444444444,0.481481481,443.8,0,2.3,0.766666667,EMAIL
162.159.136.234:443<->192.168.0.11:62047,162.159.136.234,443,192.168.0.11,62047,29.14836288,126,123,23846,6696,60,54,804,108,189.2539683,54.43902439,103.9857634,4.869016027,29.128853,29.128528,0.009006,0.022027,0.965376,0.965376,0.233030824,0.238758426,0.214085572,0.214543711,125,1,0,0,0,0,4.322712755,4.219791023,8.542503779,1047.811849,54,804,122.6586345,100.1159808,0.000101,0.945443,0.117533722,0.18010605,0,0,0,126,249,0,0,0,3.561230585,122.6586345,135.2539683,17884.5,1.333333333,0.620560748,0.43902439,0,1.325203252,0.616776841,INSTANT MESSAGING
192.168.0.11:62046<->162.159.129.233:443,192.168.0.11,62046,162.159.129.233,443,27.68710995,109,141,12553,30887,54,60,506,1109,115.1651376,219.0567376,57.71024586,280.3954293,27.68711,27.27504,0.000133,0,3.884472,3.884472,0.25636213,0.194821714,0.467944042,0.425975857,70,72,0,0,0,0,3.936850043,5.092622533,9.029472577,1568.961155,54,1109,173.76,219.8050761,0,3.884472,0.111193213,0.325453729,0,0,0,142,250,0,0,0,0.406416939,173.76,61.16513761,7601.538889,1.651376147,0.543215838,165.0567376,0,1.921985816,0.632232176,INSTANT MESSAGING
192.168.0.11:62039<->157.240.198.15:62039,192.168.0.11,62039,157.240.198.15,443,1,1,0,55,0,55,0,55,0,55,0,0,0,0,0,1611139595,0,1611139595,1611139595,0,0,0,0,0,0,0,0,0,0,1,1,1,55,55,55,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,55,1,0,0,0,0,0,0,0,INSTANT MESSAGING
192.168.0.11:62043<->35.190.80.1:443,192.168.0.11,62043,35.190.80.1,443,0.019022942,1,1,55,66,55,66,55,66,55,66,0,0,0,0,1611139600,0,1611139600,1611139600,0,0,0,0,0,0,0,0,0,0,52.56810434,52.56810434,105.1362087,6360.740626,55,66,60.5,7.778174593,0.019023,0.019023,0.019023,0,0,0,0,0,2,0,0,0,0.833333333,60.5,1,55,1,0.666666667,0,0,1,0.666666667,INSTANT MESSAGING
192.168.0.11:62044<->162.159.137.232:443,192.168.0.11,62044,162.159.137.232,443,0.046225071,1,1,55,66,55,66,55,66,55,66,0,0,0,0,1611139606,0,1611139606,1611139606,0,0,0,0,0,0,0,0,0,0,21.63328208,21.63328208,43.26656416,2617.627131,55,66,60.5,7.778174593,0.046225,0.046225,0.046225,0,0,0,0,0,2,0,0,0,0.833333333,60.5,1,55,1,0.666666667,0,0,1,0.666666667,INSTANT MESSAGING
